subject,class,scenario,timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
subject1,minor_crash,76,1733902814395,3.09101,-0.02263,-0.43384,0.01032,0.01644,-0.04181
subject1,minor_crash,76,1733902814444,0.85285,-0.39654,0.08635,-0.00251,0.00351,-0.04745
subject1,minor_crash,76,1733902814494,0.07496,0.03377,0.53153,0.00545,0.01186,-0.01093
subject1,minor_crash,76,1733902814546,1.71404,-0.61915,-0.64525,-0.00401,-0.00551,0.06272
subject1,minor_crash,76,1733902814601,2.09813,0.88338,0.25203,0.00031,0.00433,0.02542
subject1,minor_crash,76,1733902814651,-0.21606,1.21523,0.87019,-0.01327,-0.00881,-0.05117
subject1,minor_crash,76,1733902814699,0.60145,-2.10083,-0.24462,0.00402,0.00773,-0.01809
subject1,minor_crash,76,1733902814748,1.00536,1.59416,0.08063,0.01338,0.01447,0.01869
subject1,minor_crash,76,1733902814797,1.65664,0.01880,0.23920,-0.01945,-0.02100,0.03867
subject1,minor_crash,76,1733902814849,2.56343,-0.99579,0.54731,0.01194,0.01354,-0.01586
subject1,minor_crash,76,1733902814898,1.63765,-0.76693,-0.20902,-0.01176,-0.01492,-0.02097
subject1,minor_crash,76,1733902814948,1.16439,-0.86615,-0.82889,0.01519,0.01395,-0.00830
subject1,minor_crash,76,1733902815000,-3.91687,-1.53119,4.47069,-0.00954,-0.00551,-0.03554
subject1,minor_crash,76,1733902815049,-16.77845,-6.10046,2.18464,0.00703,0.00736,-0.08758
subject1,minor_crash,76,1733902815099,-13.07963,-2.52880,-2.25495,-0.01157,0.01099,-0.05615
subject1,minor_crash,76,1733902815149,-7.44285,-0.37664,-2.04048,0.00284,0.02797,0.03996
subject1,minor_crash,76,1733902815200,0.23838,-1.69713,0.01444,-0.01215,-0.00064,0.12216
subject1,minor_crash,76,1733902815251,1.47487,-3.66401,0.93862,-0.01908,-0.00669,0.00978
subject1,minor_crash,76,1733902815302,5.87985,-2.08205,-4.81420,-0.00711,-0.02605,-0.05444
subject1,minor_crash,76,1733902815349,1.23059,-2.04302,1.47316,0.02470,-0.01007,-0.00860
subject1,minor_crash,76,1733902815399,-2.06484,2.66247,4.13444,0.05112,0.03126,0.01412
subject1,minor_crash,76,1733902815442,-3.53942,3.82327,1.90099,0.03669,0.02516,-0.02375
subject1,minor_crash,76,1733902815490,0.53821,-0.25385,-4.15504,-0.01753,-0.02069,-0.00071
subject1,minor_crash,77,1733902828982,1.89006,-1.72208,1.63312,-0.00137,0.01212,-0.00141
subject1,minor_crash,77,1733902829029,-0.47238,-1.84533,-2.83289,0.01178,0.00653,-0.00014
subject1,minor_crash,77,1733902829082,1.95805,-3.80288,1.31183,0.00295,-0.00341,0.00142
subject1,minor_crash,77,1733902829130,0.28013,0.79052,-0.24228,-0.00715,0.00687,-0.00366
subject1,minor_crash,77,1733902829182,3.92410,4.06803,0.31916,-0.01361,0.02940,0.00033
subject1,minor_crash,77,1733902829223,6.08606,-4.85634,-2.96120,-0.01748,0.01733,0.00511
subject1,minor_crash,77,1733902829270,3.03008,1.93129,-2.02712,-0.00781,0.00036,0.00470
subject1,minor_crash,77,1733902829320,2.40371,2.08121,-1.71297,-0.00518,-0.00650,0.00132
subject1,minor_crash,77,1733902829362,1.34187,-0.20246,-3.22299,-0.01337,0.01053,0.01148
subject1,minor_crash,77,1733902829409,3.93616,0.81040,-1.36973,-0.00455,0.00655,-0.00285
subject1,minor_crash,77,1733902829458,4.98791,3.83107,-0.90318,-0.01254,-0.02255,0.00664
subject1,minor_crash,77,1733902829508,4.06956,-0.65974,1.26457,-0.03577,0.02941,-0.00936
subject1,minor_crash,77,1733902829559,6.14247,0.59485,3.23792,-0.03245,0.02746,-0.01390
subject1,minor_crash,77,1733902829607,12.80578,-3.25007,1.47717,-0.02629,0.01464,0.00426
subject1,minor_crash,77,1733902829656,2.04084,3.63695,1.63561,-0.02187,0.03278,-0.00346
subject1,minor_crash,77,1733902829706,0.48377,-3.61760,-2.45991,0.01868,-0.00751,-0.00778
subject1,minor_crash,77,1733902829756,-0.50602,1.38445,0.78599,0.03308,-0.03478,-0.00355
subject1,minor_crash,77,1733902829797,-0.97608,0.50159,1.38271,0.03821,-0.02765,-0.00236
subject1,minor_crash,77,1733902829851,1.15361,1.66811,-1.53809,0.03585,-0.04108,-0.00148
subject1,minor_crash,77,1733902829902,4.05501,-4.39433,3.29603,0.02927,-0.02719,0.00295
subject1,minor_crash,77,1733902829950,1.89102,-4.15840,1.84481,0.02547,-0.02206,0.00414
subject1,minor_crash,77,1733902830002,4.17168,1.09022,1.32686,0.00810,-0.02686,0.00702
subject1,minor_crash,77,1733902830057,-6.27766,-1.75457,2.28604,0.00869,-0.03431,-0.00103
subject1,minor_crash,77,1733902830107,-12.76553,-2.19226,2.45322,0.02052,-0.02421,-0.00511
subject1,minor_crash,77,1733902830155,-11.00824,3.58451,2.73184,0.02078,-0.01998,-0.00192
subject1,minor_crash,77,1733902830204,-12.93006,-9.78115,0.17006,0.01705,-0.00137,0.00425
subject1,minor_crash,77,1733902830254,-11.45764,8.25730,-4.28613,-0.00663,0.01485,-0.00031
subject1,minor_crash,77,1733902830303,0.71523,6.54495,-1.28689,-0.00999,0.00837,-0.00313
subject1,minor_crash,77,1733902830357,-0.13443,-3.93716,-0.13034,-0.01580,0.01678,-0.01269
subject1,minor_crash,77,1733902830408,-3.34816,3.13764,1.91912,-0.02212,-0.00303,0.01150
subject1,minor_crash,77,1733902830457,-2.18944,3.25429,1.30238,-0.01151,0.00351,0.01337
subject1,minor_crash,77,1733902830508,2.22148,-3.25472,-3.12101,0.00100,-0.00078,-0.00711
subject1,minor_crash,77,1733902830559,3.30008,2.18210,-2.33122,-0.01889,-0.00093,0.01667
subject1,minor_crash,77,1733902830600,10.80322,-2.82105,-1.87630,-0.03955,0.03404,0.00387
subject1,minor_crash,77,1733902830648,8.59351,0.72235,2.31909,-0.03477,0.03557,-0.00261
subject1,minor_crash,77,1733902830698,6.98933,2.20763,-1.18682,-0.02428,0.03017,-0.01052
subject1,minor_crash,77,1733902830747,6.75926,1.67060,-6.27120,-0.02779,0.04566,-0.01034
subject1,minor_crash,77,1733902830795,2.57103,-6.06256,2.12744,-0.01064,0.02192,-0.00172
subject1,minor_crash,77,1733902830842,-2.37757,-2.66065,1.41822,0.03122,-0.01330,0.00281
subject1,minor_crash,77,1733902830885,2.49011,4.68087,-2.26049,0.02247,-0.04174,-0.00460
subject1,minor_crash,77,1733902830930,-1.11490,2.37939,3.19239,0.02464,-0.04581,-0.00430
subject1,minor_crash,77,1733902830972,-1.02266,1.04427,-1.12102,0.01873,-0.04303,0.00324
subject1,minor_crash,77,1733902831020,-4.00007,-5.09306,1.16926,0.02621,-0.02174,-0.00154
subject1,minor_crash,77,1733902831069,-3.19885,3.98339,-1.90142,0.00864,-0.02676,0.00818
subject1,minor_crash,77,1733902831119,-0.37334,-2.27123,2.29602,0.01240,-0.02282,-0.00814
subject1,minor_crash,77,1733902831161,2.10673,-0.53207,-4.15350,0.01845,0.01729,0.00114
subject1,minor_crash,77,1733902831210,1.42517,0.60841,-0.51599,0.00122,0.00015,-0.00136
subject1,minor_crash,77,1733902831262,-1.54976,0.97505,2.33365,-0.00061,-0.00340,-0.01184
subject1,minor_crash,77,1733902831310,-9.07794,-2.30046,7.15616,0.00664,-0.00134,-0.01797
subject1,minor_crash,77,1733902831361,-60.16017,-5.32069,19.19065,0.02194,-0.00799,0.04046
subject1,minor_crash,77,1733902831404,-19.12706,30.35468,18.89945,0.00480,0.06351,-0.12637
subject1,minor_crash,77,1733902831450,5.26437,-3.05333,-15.38080,-0.05005,-0.02373,-0.11749
subject1,minor_crash,77,1733902831502,0.43421,1.52019,-3.70869,-0.07979,0.00420,0.04390
subject1,minor_crash,77,1733902831549,2.17529,-2.26625,-1.95532,-0.01152,0.02553,0.05792
subject1,minor_crash,77,1733902831601,-1.13083,2.10196,4.05643,0.02756,0.05713,-0.03788
subject1,minor_crash,77,1733902831648,-2.23297,-1.45388,9.96052,0.02602,0.04268,-0.16312
subject1,minor_crash,77,1733902831697,-5.22569,-4.27563,-0.22071,-0.01483,-0.03580,-0.17139
subject1,minor_crash,77,1733902831745,-14.57047,0.91765,-2.63878,-0.11195,-0.11999,0.02523
subject1,minor_crash,77,1733902831795,-0.13661,-3.33384,-1.74685,-0.11222,-0.08776,0.08162
subject1,minor_crash,77,1733902831846,2.43690,-4.24886,-2.57055,-0.00394,0.00543,-0.05585
subject1,minor_crash,78,1733902850882,-3.96580,4.65962,0.01639,0.00458,0.02981,-0.00578
subject1,minor_crash,78,1733902850931,-3.79128,1.87793,-2.35496,-0.00421,0.02234,-0.00104
subject1,minor_crash,78,1733902850974,1.65888,1.86140,1.22038,-0.01694,-0.01439,0.01076
subject1,minor_crash,78,1733902851026,3.70610,2.38392,3.42485,-0.00633,0.00860,0.00163
subject1,minor_crash,78,1733902851077,-1.37874,1.49102,-5.59398,-0.02718,0.00342,0.03108
subject1,minor_crash,78,1733902851128,-3.97572,1.87785,-2.81615,-0.05300,-0.03979,0.10665
subject1,minor_crash,78,1733902851181,-7.19562,3.41954,1.51682,-0.06291,-0.06113,0.18221
subject1,minor_crash,78,1733902851233,5.96475,2.72991,-7.03071,-0.08229,-0.04489,0.27776
subject1,minor_crash,78,1733902851284,7.97331,0.27355,-6.45360,-0.10601,-0.05143,0.36865
subject1,minor_crash,78,1733902851334,-1.82981,0.04939,-7.77998,-0.11300,-0.01183,0.42222
subject1,minor_crash,78,1733902851383,8.04526,2.37818,3.59264,-0.04934,-0.02485,0.46421
subject1,minor_crash,78,1733902851434,15.90745,-13.85052,-0.37579,-0.00402,0.04334,0.37852
subject1,minor_crash,78,1733902851483,8.55391,-0.78362,1.23025,0.01439,0.13116,0.25903
subject1,minor_crash,78,1733902851533,1.59430,-4.26854,3.98595,0.00637,0.09640,0.15240
subject1,minor_crash,78,1733902851584,3.90292,-2.14644,8.06850,-0.01719,0.05625,0.08215
subject1,minor_crash,78,1733902851632,16.12455,-1.57043,5.12568,-0.02818,-0.01994,0.04087
subject1,minor_crash,78,1733902851681,10.54545,4.04890,4.36449,-0.02449,-0.04927,0.00577
subject1,minor_crash,78,1733902851731,12.51973,-4.20906,6.18000,-0.02256,-0.06023,0.00342
subject1,minor_crash,78,1733902851775,13.60331,1.42951,1.14069,0.00137,-0.03019,0.01261
subject1,minor_crash,78,1733902851826,8.40558,-6.21228,-4.98015,-0.00489,-0.03250,0.01145
subject1,minor_crash,78,1733902851877,11.49093,0.91814,-2.25258,0.00068,0.01333,0.00605
subject1,minor_crash,78,1733902851926,9.20092,-4.99636,-0.26123,-0.00076,0.00015,0.00537
subject1,minor_crash,78,1733902851970,4.96954,0.31907,-7.42906,0.00951,0.01858,-0.00488
subject1,minor_crash,78,1733902852019,0.13990,2.49228,6.88761,0.01806,-0.01490,-0.01474
subject1,minor_crash,78,1733902852073,-1.00793,2.25834,0.14992,0.05267,-0.02189,0.00130
subject1,minor_crash,78,1733902852123,-1.69129,0.61795,-0.75043,0.05152,-0.04501,0.00998
subject1,minor_crash,78,1733902852175,1.41541,3.38430,-3.56668,0.04809,-0.04664,0.00415
subject1,minor_crash,78,1733902852223,-5.54273,0.25229,1.55272,0.03723,-0.03858,0.00442
subject1,minor_crash,78,1733902852273,4.42461,-0.84966,2.76052,0.03298,-0.03054,0.00052
subject1,minor_crash,78,1733902852324,4.81544,-0.33195,1.59225,0.02061,-0.02354,0.00143
subject1,minor_crash,78,1733902852376,-2.19994,1.45550,-6.65348,0.00928,-0.00480,0.00265
subject1,minor_crash,78,1733902852425,-1.86881,1.33907,-4.16320,-0.02288,-0.03605,0.03292
subject1,minor_crash,78,1733902852478,-134.66429,12.95136,-37.74391,-0.11373,0.05509,0.24569
subject1,minor_crash,78,1733902852529,8.68708,-49.43149,-40.64174,0.00355,-0.16069,0.22903
subject1,minor_crash,78,1733902852584,-1.17435,-16.68594,-1.30641,0.05831,0.14680,0.06604
subject1,minor_crash,78,1733902852633,-4.82515,-1.72226,-7.06719,0.01364,0.04282,0.05685
subject1,minor_crash,78,1733902852684,-5.46148,4.56547,3.27239,-0.03120,-0.01772,0.11560
subject1,minor_crash,78,1733902852733,-5.69541,-2.75877,-1.20830,-0.03933,-0.03841,0.09742
subject1,minor_crash,78,1733902852784,-11.00799,-0.66035,0.81605,-0.00820,-0.02228,0.07748
subject1,minor_crash,78,1733902852835,-12.23743,-0.75428,3.06488,0.00450,-0.03084,0.05587
subject1,minor_crash,78,1733902852887,-10.84870,2.38032,1.49852,0.03007,-0.01381,0.01687
subject1,minor_crash,78,1733902852937,-9.98771,-0.02539,0.23179,0.01635,-0.02247,-0.01087
subject1,minor_crash,78,1733902852989,-3.29457,1.05523,0.19095,-0.00580,-0.00043,-0.00379
subject1,minor_crash,78,1733902853039,7.35535,0.74948,2.02085,-0.05289,0.00788,0.03149
subject1,minor_crash,78,1733902853093,6.87341,0.32826,-0.58547,-0.03796,0.03512,0.00344
subject1,minor_crash,78,1733902853147,0.41600,-0.86870,-0.26381,-0.01448,0.02262,-0.02222
subject1,minor_crash,78,1733902853201,-5.29776,-1.06008,-1.87390,0.00191,-0.00107,-0.02252
subject1,minor_crash,78,1733902853250,-1.15740,-1.15902,-0.70913,0.01570,0.00784,-0.00163
subject1,minor_crash,78,1733902853299,-1.54848,-2.44528,1.68772,0.00006,0.01065,0.00220
subject1,minor_crash,78,1733902853349,0.97769,-2.04608,-0.13379,0.01134,0.02053,-0.00302
subject1,minor_crash,78,1733902853400,-0.03029,1.05542,-0.11607,0.02022,0.00465,-0.01448
subject1,minor_crash,78,1733902853449,0.55678,0.64545,-0.97810,0.00929,0.00171,-0.01581
subject1,minor_crash,78,1733902853515,0.04007,0.64268,0.29981,-0.00022,-0.01104,0.00809
subject1,minor_crash,78,1733902853562,-0.86288,0.57635,1.30815,-0.00170,-0.01133,0.01712
subject1,minor_crash,78,1733902853612,-0.70532,0.00125,0.85760,0.00138,0.00040,-0.00345
subject1,minor_crash,78,1733902853661,0.23352,-0.16246,-0.89390,-0.00082,0.00198,-0.01325
subject1,minor_crash,78,1733902853714,-0.19690,-0.11641,-0.66530,-0.00195,0.00144,-0.00179
subject1,minor_crash,78,1733902853763,0.57520,-0.52080,-0.60120,0.00180,0.00434,0.00888
subject1,minor_crash,78,1733902853814,0.28585,-0.22201,0.19994,0.00176,0.00314,0.00095
subject1,minor_crash,78,1733902853868,-0.44992,0.14264,0.17021,-0.00144,-0.00147,-0.00830
subject1,minor_crash,79,1733902884847,1.98415,-3.40796,2.47113,-0.00212,-0.00115,-0.00263
subject1,minor_crash,79,1733902884899,1.10440,-2.80030,0.26890,-0.00474,-0.00446,0.00077
subject1,minor_crash,79,1733902884951,-5.41732,-2.58496,-0.19651,-0.01132,-0.01132,0.00032
subject1,minor_crash,79,1733902884997,-2.85261,-2.39181,-1.57605,-0.01152,0.00700,0.00354
subject1,minor_crash,79,1733902885051,0.49977,-2.14463,-0.87937,0.00403,0.00257,-0.00715
subject1,minor_crash,79,1733902885095,-3.69148,-2.09158,-0.15812,-0.00081,-0.01048,-0.00130
subject1,minor_crash,79,1733902885139,-1.76029,1.57202,-0.37768,0.00314,-0.01202,0.00066
subject1,minor_crash,79,1733902885180,-3.90198,1.55334,-0.37539,-0.00229,0.01078,0.00672
subject1,minor_crash,79,1733902885230,-1.63585,-0.17426,0.11506,0.00349,-0.00231,-0.00369
subject1,minor_crash,79,1733902885281,1.40829,-2.92928,1.52565,0.00351,-0.00379,0.00069
subject1,minor_crash,79,1733902885333,-4.30427,-0.50792,-1.37883,0.00401,0.00003,-0.00656
subject1,minor_crash,79,1733902885384,2.17297,-1.22175,1.18934,-0.00231,-0.00233,-0.00088
subject1,minor_crash,79,1733902885433,2.53747,3.13587,-0.54988,-0.00233,-0.00823,0.00466
subject1,minor_crash,79,1733902885482,2.14255,-1.23229,3.54088,-0.00358,-0.00678,0.00176
subject1,minor_crash,79,1733902885533,3.70918,-1.82466,1.63620,0.00004,0.00042,0.00363
subject1,minor_crash,79,1733902885582,-2.08665,0.37285,-2.15692,-0.00021,-0.00327,0.00228
subject1,minor_crash,79,1733902885632,1.86985,-0.31107,0.86885,-0.00275,-0.00968,0.00270
subject1,minor_crash,79,1733902885683,2.08552,-3.09703,2.62641,-0.00735,-0.00823,0.00804
subject1,minor_crash,79,1733902885735,1.57838,-1.04387,2.37906,-0.00190,0.00136,-0.00108
subject1,minor_crash,79,1733902885782,1.51331,-1.32785,2.59636,-0.00162,0.00431,0.00743
subject1,minor_crash,79,1733902885823,-0.51977,-0.29492,0.76384,-0.00195,0.00137,0.01252
subject1,minor_crash,79,1733902885868,-0.11457,-0.94741,-2.41929,-0.00581,0.01823,0.00834
subject1,minor_crash,79,1733902885914,-2.72502,0.80586,-1.56312,-0.00221,0.00091,0.00925
subject1,minor_crash,79,1733902885957,-0.27639,-0.24642,-2.27314,-0.00383,0.01538,0.00438
subject1,minor_crash,79,1733902886008,1.47743,-1.42630,-2.09417,-0.00205,0.01116,0.00398
subject1,minor_crash,79,1733902886058,-14.23555,-1.66825,0.01846,0.00800,-0.02259,0.00284
subject1,minor_crash,79,1733902886116,-0.04133,-3.93321,-1.61331,0.01312,-0.00379,-0.00175
subject1,minor_crash,79,1733902886169,-15.19635,-2.62630,2.20676,0.02009,-0.01060,-0.00613
subject1,minor_crash,79,1733902886214,-12.30994,-8.12344,-3.18690,0.01358,-0.02843,0.00931
subject1,minor_crash,79,1733902886263,-4.78412,-2.15976,-0.16827,-0.02114,0.03057,-0.00435
subject1,minor_crash,79,1733902886313,0.57431,-3.86525,-2.98838,-0.00837,0.02045,0.00119
subject1,minor_crash,79,1733902886362,-1.00620,1.24040,0.45997,-0.00657,0.00257,-0.00422
subject1,minor_crash,79,1733902886413,2.82539,-5.32086,-2.92206,-0.00488,0.00481,0.00010
subject1,minor_crash,79,1733902886463,0.55377,1.99589,-0.34530,-0.00181,-0.00419,0.00006
subject1,minor_crash,79,1733902886520,-3.40205,3.14525,1.45228,-0.01847,0.00354,0.00635
subject1,minor_crash,79,1733902886576,-2.07506,-0.81857,-0.96733,0.00228,-0.00547,0.00517
subject1,minor_crash,79,1733902886624,-76.74158,2.94630,-11.06597,-0.08249,-0.00845,0.12391
subject1,minor_crash,79,1733902886676,-45.46970,-3.93673,-1.14902,0.00628,0.00796,0.01155
subject1,minor_crash,79,1733902886726,-1.71156,2.19268,-11.25399,-0.03676,0.02422,-0.11057
subject1,minor_crash,79,1733902886770,0.77181,-0.84480,-3.22528,-0.07853,-0.07139,-0.00833
subject1,minor_crash,79,1733902886820,1.00227,-1.00933,-0.28265,-0.01201,0.01414,0.09411
subject1,minor_crash,79,1733902886868,1.31162,1.76274,0.99886,0.03619,0.04280,0.02307
subject1,minor_crash,79,1733902886917,0.22898,0.83578,4.73884,0.00166,0.01973,-0.08638
subject1,minor_crash,79,1733902886968,-9.46227,0.81113,3.97312,0.01500,-0.01314,-0.13857
subject1,minor_crash,79,1733902887018,-10.42389,2.48606,-1.91215,-0.04121,-0.04998,0.04579
subject1,minor_crash,79,1733902887065,-2.97973,2.89673,0.69645,-0.12649,-0.10792,0.13935
subject1,minor_crash,79,1733902887115,1.26608,-2.24219,0.02719,-0.03966,-0.01696,-0.01096
subject1,minor_crash,79,1733902887156,-0.82664,-0.58534,-3.90701,0.02409,0.03896,-0.05871
subject1,minor_crash,79,1733902887197,-4.63069,-1.45903,-3.05467,0.06068,0.06541,-0.04429
subject1,minor_crash,79,1733902887245,-6.66983,-1.28524,3.53756,0.07692,0.07147,-0.00738
subject1,minor_crash,79,1733902887296,-5.05349,2.39462,0.89809,0.05274,0.03150,-0.02678
subject1,minor_crash,79,1733902887346,-5.51288,2.07757,-1.92205,-0.02790,-0.03556,0.00538
subject1,minor_crash,79,1733902887396,5.38167,0.78746,3.97704,0.00349,0.01672,-0.01811
subject1,minor_crash,79,1733902887447,4.30297,0.61147,-1.13258,0.02884,0.02053,-0.02764
subject1,minor_crash,79,1733902887497,2.84734,0.02089,-0.74744,0.01841,-0.00288,0.01513
subject1,minor_crash,79,1733902887540,0.29524,0.71855,1.19382,-0.00320,-0.02821,0.02445
subject1,minor_crash,79,1733902887594,-3.41205,1.24028,2.11797,-0.00541,-0.02550,-0.00369
subject1,minor_crash,79,1733902887668,-2.87352,1.02827,-0.39412,-0.01275,-0.01750,0.00210
subject1,minor_crash,79,1733902887716,0.75898,-0.28397,0.65112,-0.01496,0.00232,0.00865
subject1,minor_crash,79,1733902887771,3.05747,-1.08763,-1.29588,0.00125,0.01565,-0.01037
subject1,minor_crash,80,1733902904981,3.03674,-1.89209,-1.47298,-0.02149,0.04961,0.01176
subject1,minor_crash,80,1733902905032,3.53292,-1.37065,-9.43735,-0.05026,-0.05330,0.12397
subject1,minor_crash,80,1733902905076,8.42535,-3.29699,0.38714,-0.05903,-0.03790,0.13088
subject1,minor_crash,80,1733902905125,8.99779,-1.40159,1.55349,0.00145,0.03030,0.08173
subject1,minor_crash,80,1733902905176,7.34227,-1.44665,-2.82300,0.02023,0.07139,0.00889
subject1,minor_crash,80,1733902905224,7.00582,-5.64824,-1.70993,-0.01173,0.03241,0.01125
subject1,minor_crash,80,1733902905266,4.81260,6.00380,11.36813,0.01047,0.01541,-0.01875
subject1,minor_crash,80,1733902905315,3.36105,5.66951,12.00076,0.00140,-0.00820,-0.00065
subject1,minor_crash,80,1733902905365,9.93888,-3.38250,-6.65455,-0.00991,0.00754,0.00135
subject1,minor_crash,80,1733902905415,-4.06266,4.61742,3.09142,0.01390,0.00809,-0.01886
subject1,minor_crash,80,1733902905463,-0.15415,1.90459,0.12766,0.05380,-0.03565,0.01684
subject1,minor_crash,80,1733902905514,-2.06608,-7.55027,-0.68452,0.06245,-0.05382,-0.01138
subject1,minor_crash,80,1733902905571,-2.51806,2.83387,5.87403,0.04693,-0.05430,0.01871
subject1,minor_crash,80,1733902905624,-3.46363,-2.46529,2.38736,0.03853,-0.02550,-0.00913
subject1,minor_crash,80,1733902905675,-0.09274,-1.99028,-1.82090,0.00876,-0.03216,0.01239
subject1,minor_crash,80,1733902905726,0.01095,4.04344,-1.39430,-0.02893,-0.06118,0.05008
subject1,minor_crash,80,1733902905774,-1.83616,7.92951,1.94272,-0.07995,-0.08827,0.14588
subject1,minor_crash,80,1733902905824,1.86339,-0.21922,-12.22932,-0.10509,-0.12389,0.28321
subject1,minor_crash,80,1733902905875,-0.38621,-6.41185,-10.30512,-0.11588,-0.13222,0.39558
subject1,minor_crash,80,1733902905926,-2.43691,3.20736,-10.92619,-0.11035,-0.13952,0.49390
subject1,minor_crash,80,1733902905975,-4.92700,-1.75100,-16.41816,-0.11757,-0.10288,0.61862
subject1,minor_crash,80,1733902906026,3.00178,-4.95858,19.62739,0.01394,-0.00293,0.51443
subject1,minor_crash,80,1733902906074,-4.85791,2.53743,-6.59855,0.06350,0.09578,0.34981
subject1,minor_crash,80,1733902906125,-1.61849,2.31234,11.75498,0.07831,0.09374,0.16366
subject1,minor_crash,80,1733902906176,2.70985,-6.37865,2.59481,0.03400,0.04193,0.06403
subject1,minor_crash,80,1733902906229,0.89802,-4.10666,-2.79272,-0.02107,0.00156,0.02156
subject1,minor_crash,80,1733902906279,1.80376,-2.81086,-4.48929,-0.03916,-0.03743,0.02047
subject1,minor_crash,80,1733902906330,-1.29244,-2.45852,-2.47136,-0.04384,-0.03997,0.02787
subject1,minor_crash,80,1733902906380,-4.46984,-2.09042,-3.44689,-0.02750,-0.03138,0.01155
